fold_energy,seed_match_count,seed_match_full,mirna_au_count,mirna_au_frac,count_matches,frac_matches,len_target_reg,longest_pairing,3p_mirna_match_count,seed_3p_diff,positive
-17.40,4,0,9,0.42857142857142855,13,0.6190476190476191,19,7,5,-1,0
-14.40,4,0,9,0.42857142857142855,14,0.6666666666666666,14,7,3,1,0
-13.80,0,0,10,0.45454545454545453,11,0.5,13,7,4,-4,0
-12.40,2,0,10,0.45454545454545453,11,0.5,13,6,4,-2,0
-8.70,2,0,10,0.45454545454545453,8,0.36363636363636365,10,5,0,2,0
-9.40,5,0,9,0.4090909090909091,5,0.22727272727272727,5,5,0,5,0
-8.50,4,0,10,0.45454545454545453,11,0.5,16,7,0,4,0
-8.10,3,0,14,0.6086956521739131,11,0.4782608695652174,12,6,1,2,0
-8.90,5,0,6,0.3333333333333333,8,0.4444444444444444,9,4,0,5,0
-2.50,1,0,7,0.3333333333333333,7,0.3333333333333333,7,6,0,1,0
-13.50,5,0,13,0.5909090909090909,12,0.5454545454545454,14,5,1,4,0
-22.20,1,0,10,0.43478260869565216,16,0.6956521739130435,17,11,7,-6,0
-3.30,0,0,10,0.45454545454545453,3,0.13636363636363635,3,3,1,-1,0
-6.60,0,0,7,0.35,5,0.25,8,3,3,-3,0
-9.50,0,0,8,0.36363636363636365,8,0.36363636363636365,12,6,6,-6,0
-11.10,2,0,10,0.43478260869565216,8,0.34782608695652173,9,3,0,2,0
-5.40,0,0,10,0.45454545454545453,8,0.36363636363636365,10,8,2,-2,0
-4.20,3,0,10,0.45454545454545453,9,0.4090909090909091,15,3,3,0,0
-5.40,3,0,13,0.5909090909090909,9,0.4090909090909091,11,6,3,0,0
-12.70,6,1,11,0.5,13,0.5909090909090909,18,9,4,2,0
-4.90,3,0,10,0.45454545454545453,11,0.5,20,4,4,-1,0
-10.20,4,0,7,0.30434782608695654,12,0.5217391304347826,18,5,1,3,0
-9.30,1,0,12,0.5454545454545454,13,0.5909090909090909,18,4,6,-5,0
-9.80,3,0,7,0.35,10,0.5,10,5,2,1,0
-11.40,4,0,7,0.35,11,0.55,20,4,3,1,0
-1.40,0,0,12,0.5454545454545454,4,0.18181818181818182,4,4,1,-1,0
-18.40,4,0,10,0.45454545454545453,13,0.5909090909090909,13,9,4,0,0
-18.00,4,0,9,0.4090909090909091,15,0.6818181818181818,22,6,5,-1,0
0.00,0,0,9,0.4090909090909091,0,0.0,0,0,0,0,0
-3.70,0,0,10,0.45454545454545453,4,0.18181818181818182,4,4,4,-4,0
-8.40,5,0,13,0.5909090909090909,14,0.6363636363636364,18,4,4,1,0
-30.50,6,1,9,0.391304347826087,22,0.9565217391304348,27,22,6,0,0
-9.40,4,0,5,0.2777777777777778,13,0.7222222222222222,18,7,6,-2,0
-4.70,0,0,13,0.5652173913043478,5,0.21739130434782608,5,5,3,-3,0
-7.90,0,0,11,0.5,8,0.36363636363636365,11,4,4,-4,0
-11.10,2,0,10,0.5,12,0.6,13,12,4,-2,0
-13.10,3,0,10,0.45454545454545453,12,0.5454545454545454,17,4,4,-1,0
-9.80,3,0,11,0.5,11,0.5,17,7,3,0,0
-12.70,0,0,10,0.45454545454545453,9,0.4090909090909091,9,5,4,-4,0
-2.80,2,0,13,0.5909090909090909,9,0.4090909090909091,16,3,4,-2,0
-4.30,0,0,8,0.38095238095238093,5,0.23809523809523808,9,3,3,-3,0
-12.50,4,0,11,0.5,14,0.6363636363636364,19,5,6,-2,0
-7.10,4,0,9,0.4090909090909091,12,0.5454545454545454,17,4,2,2,0
-10.10,3,0,13,0.5909090909090909,10,0.45454545454545453,15,4,3,0,0
-8.10,4,0,12,0.5454545454545454,14,0.6363636363636364,18,5,6,-2,0
-9.00,6,1,7,0.3684210526315789,7,0.3684210526315789,7,7,0,6,0
-15.40,0,0,9,0.391304347826087,11,0.4782608695652174,12,5,4,-4,0
-9.80,3,0,12,0.5454545454545454,9,0.4090909090909091,17,4,3,0,0
-16.30,4,0,12,0.5454545454545454,17,0.7727272727272727,18,9,5,-1,0
-7.50,0,0,14,0.6363636363636364,10,0.45454545454545453,13,7,3,-3,0
-5.60,3,0,13,0.5909090909090909,9,0.4090909090909091,16,3,3,0,0
-16.70,5,0,8,0.4444444444444444,11,0.6111111111111112,15,7,2,3,0
-11.90,4,0,8,0.38095238095238093,14,0.6666666666666666,21,8,5,-1,0
-9.10,0,0,13,0.5909090909090909,10,0.45454545454545453,12,6,4,-4,0
-16.90,2,0,11,0.5,12,0.5454545454545454,20,6,6,-4,0
-7.10,3,0,14,0.6363636363636364,9,0.4090909090909091,15,6,2,1,0
-13.60,5,0,10,0.47619047619047616,12,0.5714285714285714,12,6,0,5,0
-12.00,5,0,9,0.42857142857142855,9,0.42857142857142855,10,5,0,5,0
-9.50,0,0,8,0.34782608695652173,8,0.34782608695652173,15,4,2,-2,0
-5.40,1,0,8,0.34782608695652173,9,0.391304347826087,16,3,2,-1,0
-4.90,0,0,8,0.34782608695652173,4,0.17391304347826086,4,4,4,-4,0
-9.20,1,0,7,0.35,8,0.4,14,8,1,0,0
-5.70,0,0,7,0.35,5,0.25,6,3,3,-3,0
-14.70,3,0,9,0.4090909090909091,13,0.5909090909090909,15,8,3,0,0
-11.30,4,0,9,0.4090909090909091,15,0.6818181818181818,17,4,5,-1,0
-10.90,0,0,9,0.4090909090909091,9,0.4090909090909091,12,7,4,-4,0
-7.70,0,0,8,0.38095238095238093,7,0.3333333333333333,8,3,4,-4,0
-9.50,4,0,10,0.45454545454545453,9,0.4090909090909091,11,7,0,4,0
-16.60,0,0,10,0.45454545454545453,14,0.6363636363636364,19,10,7,-7,0
-3.10,0,0,8,0.36363636363636365,4,0.18181818181818182,4,4,0,0,0
-9.60,4,0,9,0.42857142857142855,5,0.23809523809523808,5,5,0,4,0
-16.00,2,0,11,0.5,16,0.7272727272727273,31,9,6,-4,0
-8.70,1,0,6,0.3,9,0.45,10,4,4,-3,0
-17.10,2,0,10,0.45454545454545453,14,0.6363636363636364,18,8,4,-2,0
-11.40,5,0,7,0.3333333333333333,9,0.42857142857142855,12,5,0,5,0
-8.40,0,0,9,0.4090909090909091,8,0.36363636363636365,11,8,7,-7,0
-10.00,0,0,12,0.5714285714285714,10,0.47619047619047616,12,7,5,-5,0
-1.10,0,0,8,0.38095238095238093,3,0.14285714285714285,3,3,3,-3,0
-2.60,3,0,11,0.4782608695652174,3,0.13043478260869565,3,3,0,3,0
-9.20,2,0,10,0.45454545454545453,14,0.6363636363636364,20,12,5,-3,0
-7.80,2,0,12,0.5454545454545454,10,0.45454545454545453,13,5,5,-3,0
-10.20,0,0,11,0.5238095238095238,7,0.3333333333333333,8,5,2,-2,0
-15.20,3,0,10,0.45454545454545453,16,0.7272727272727273,19,13,7,-4,0
-7.60,6,1,8,0.36363636363636365,16,0.7272727272727273,34,6,6,0,0
-9.90,0,0,13,0.5909090909090909,10,0.45454545454545453,11,7,4,-4,0
-6.50,3,0,9,0.391304347826087,9,0.391304347826087,12,4,1,2,0
-18.40,4,0,8,0.36363636363636365,16,0.7272727272727273,22,12,5,-1,0
-7.60,3,0,6,0.3157894736842105,8,0.42105263157894735,12,5,0,3,0
-16.40,3,0,6,0.3,11,0.55,12,4,4,-1,0
-14.20,4,0,9,0.4090909090909091,13,0.5909090909090909,15,8,3,1,0
-4.00,0,0,13,0.5909090909090909,5,0.22727272727272727,5,5,4,-4,0
-13.50,4,0,12,0.5454545454545454,14,0.6363636363636364,16,8,6,-2,0
-4.30,0,0,9,0.45,7,0.35,11,3,4,-4,0
-18.10,2,0,9,0.391304347826087,13,0.5652173913043478,18,5,5,-3,0
-16.80,2,0,9,0.391304347826087,13,0.5652173913043478,17,5,5,-3,0
-4.30,0,0,9,0.391304347826087,6,0.2608695652173913,6,6,6,-6,0
-13.40,5,0,9,0.391304347826087,16,0.6956521739130435,23,13,3,2,0
-11.30,2,0,9,0.391304347826087,13,0.5652173913043478,18,9,6,-4,0
-7.10,0,0,13,0.5909090909090909,9,0.4090909090909091,14,7,2,-2,0
-4.90,5,0,12,0.5454545454545454,6,0.2727272727272727,6,4,0,5,0
-10.10,2,0,10,0.43478260869565216,10,0.43478260869565216,14,8,1,1,0
-11.20,0,0,13,0.5909090909090909,10,0.45454545454545453,10,6,5,-5,0
-9.80,5,0,11,0.5238095238095238,8,0.38095238095238093,8,8,0,5,0
-3.50,5,0,8,0.36363636363636365,5,0.22727272727272727,5,5,0,5,0
-12.40,4,0,7,0.3333333333333333,8,0.38095238095238093,9,5,0,4,0
-8.80,0,0,12,0.5454545454545454,5,0.22727272727272727,5,5,4,-4,0
-7.00,5,0,14,0.6363636363636364,11,0.5,16,5,0,5,0
-4.00,0,0,13,0.5909090909090909,4,0.18181818181818182,4,4,4,-4,0
-8.30,3,0,8,0.38095238095238093,11,0.5238095238095238,16,3,3,0,0
-9.00,4,0,13,0.5909090909090909,12,0.5454545454545454,12,8,4,0,0
-12.20,5,0,6,0.3157894736842105,13,0.6842105263157895,20,11,3,2,0
-2.20,0,0,12,0.5454545454545454,4,0.18181818181818182,5,3,1,-1,0
-8.50,0,0,8,0.36363636363636365,9,0.4090909090909091,9,3,6,-6,0
-6.30,4,0,8,0.36363636363636365,8,0.36363636363636365,9,4,4,0,0
-6.80,0,0,8,0.36363636363636365,6,0.2727272727272727,7,4,5,-5,0
-13.10,3,0,9,0.45,10,0.5,10,5,5,-2,0
-12.20,4,0,11,0.5238095238095238,13,0.6190476190476191,17,6,3,1,0
-10.30,5,0,8,0.4,8,0.4,10,5,0,5,0
-11.30,1,0,9,0.4090909090909091,8,0.36363636363636365,9,8,0,1,0
-7.80,1,0,8,0.36363636363636365,8,0.36363636363636365,19,4,4,-3,0
-18.80,3,0,9,0.42857142857142855,10,0.47619047619047616,11,8,1,2,0
-12.20,3,0,8,0.36363636363636365,11,0.5,24,8,0,3,0
-7.70,0,0,12,0.5454545454545454,6,0.2727272727272727,6,6,6,-6,0
-9.20,5,0,9,0.45,8,0.4,12,4,0,5,0
-4.80,0,0,13,0.5909090909090909,8,0.36363636363636365,11,5,4,-4,0
-13.60,3,0,8,0.36363636363636365,9,0.4090909090909091,10,6,0,3,0
-8.80,0,0,8,0.38095238095238093,7,0.3333333333333333,11,5,2,-2,0
-4.80,3,0,6,0.2727272727272727,8,0.36363636363636365,13,3,1,2,0
-5.00,0,0,12,0.5454545454545454,3,0.13636363636363635,3,3,3,-3,0
-5.50,3,0,7,0.35,10,0.5,13,3,3,0,0
-8.70,4,0,11,0.5238095238095238,15,0.7142857142857143,16,10,5,-1,0
-9.50,4,0,10,0.47619047619047616,13,0.6190476190476191,18,5,5,-1,0
-19.70,5,0,8,0.36363636363636365,18,0.8181818181818182,30,10,4,1,0
-13.40,5,0,8,0.34782608695652173,15,0.6521739130434783,27,14,0,5,0
-14.20,0,0,9,0.42857142857142855,11,0.5238095238095238,16,6,5,-5,0
-14.40,4,0,10,0.45454545454545453,14,0.6363636363636364,20,4,6,-2,0
-2.80,0,0,10,0.47619047619047616,6,0.2857142857142857,7,4,0,0,0
-7.70,4,0,11,0.4782608695652174,10,0.43478260869565216,14,3,0,4,0
-6.80,5,0,12,0.5454545454545454,17,0.7727272727272727,20,6,5,0,0
-9.90,4,0,12,0.5714285714285714,13,0.6190476190476191,20,5,5,-1,0
-11.80,3,0,12,0.5454545454545454,11,0.5,14,4,3,0,0
-17.80,5,0,13,0.5909090909090909,13,0.5909090909090909,14,6,1,4,0
-7.80,0,0,9,0.4090909090909091,10,0.45454545454545453,17,4,4,-4,0
-4.30,2,0,8,0.38095238095238093,8,0.38095238095238093,12,3,2,0,0
-4.60,3,0,13,0.5909090909090909,13,0.5909090909090909,21,6,6,-3,0
-2.10,0,0,8,0.34782608695652173,2,0.08695652173913043,2,2,1,-1,0
-12.20,2,0,10,0.5555555555555556,9,0.5,15,6,3,-1,0
-15.90,4,0,10,0.43478260869565216,17,0.7391304347826086,23,6,6,-2,0
-13.20,3,0,8,0.36363636363636365,13,0.5909090909090909,28,5,4,-1,0
-17.60,4,0,10,0.45454545454545453,12,0.5454545454545454,13,12,0,4,0
-3.40,0,0,9,0.45,5,0.25,5,3,2,-2,0
-14.30,4,0,6,0.3,11,0.55,14,4,5,-1,0
-7.60,0,0,6,0.3,9,0.45,12,5,6,-6,0
-15.60,0,0,6,0.3,10,0.5,12,10,6,-6,0
-8.30,5,0,12,0.5454545454545454,12,0.5454545454545454,13,7,0,5,0
-10.70,4,0,10,0.45454545454545453,14,0.6363636363636364,19,10,3,1,0
-27.70,5,0,9,0.391304347826087,17,0.7391304347826086,18,8,3,2,0
-3.90,0,0,11,0.5,4,0.18181818181818182,4,4,4,-4,0
-9.10,0,0,10,0.45454545454545453,10,0.45454545454545453,10,5,5,-5,0
-5.40,1,0,10,0.5555555555555556,5,0.2777777777777778,5,5,0,1,0
-10.40,2,0,6,0.3157894736842105,12,0.631578947368421,19,6,6,-4,0
-7.90,0,0,8,0.36363636363636365,7,0.3181818181818182,10,4,3,-3,0
-8.80,3,0,13,0.5909090909090909,14,0.6363636363636364,22,7,3,0,0
-4.40,2,0,11,0.5238095238095238,5,0.23809523809523808,6,3,0,2,0
-7.50,5,0,13,0.5909090909090909,14,0.6363636363636364,22,6,3,2,0
-11.50,5,0,14,0.6086956521739131,19,0.8260869565217391,28,15,5,0,0
-8.20,3,0,7,0.3333333333333333,9,0.42857142857142855,10,6,0,3,0
-8.30,0,0,13,0.5909090909090909,8,0.36363636363636365,9,8,6,-6,0
-6.90,5,0,13,0.5652173913043478,14,0.6086956521739131,17,6,2,3,0
-8.00,3,0,9,0.4090909090909091,8,0.36363636363636365,14,7,0,3,0
-13.90,5,0,7,0.3333333333333333,13,0.6190476190476191,18,6,3,2,0
-9.30,4,0,7,0.3333333333333333,10,0.47619047619047616,12,10,0,4,0
-14.00,0,0,12,0.5454545454545454,11,0.5,13,6,4,-4,0
-16.40,0,0,10,0.45454545454545453,8,0.36363636363636365,8,8,6,-6,0
-22.90,2,0,7,0.3333333333333333,11,0.5238095238095238,12,6,3,-1,0
-9.50,4,0,7,0.3333333333333333,11,0.5238095238095238,15,7,1,3,0
-7.00,0,0,12,0.5454545454545454,5,0.22727272727272727,5,5,5,-5,0
-7.90,2,0,7,0.3181818181818182,8,0.36363636363636365,11,6,0,2,0
-4.30,0,0,10,0.45454545454545453,4,0.18181818181818182,4,4,3,-3,0
-13.80,4,0,10,0.47619047619047616,14,0.6666666666666666,19,5,5,-1,0
-4.60,5,0,8,0.38095238095238093,5,0.23809523809523808,5,5,0,5,0
-12.60,0,0,13,0.5909090909090909,9,0.4090909090909091,12,5,5,-5,0
-13.90,5,0,9,0.4090909090909091,12,0.5454545454545454,13,6,1,4,0
-11.70,4,0,8,0.36363636363636365,15,0.6818181818181818,16,15,3,1,0
-6.00,4,0,12,0.5454545454545454,4,0.18181818181818182,4,4,0,4,0
-12.20,6,1,9,0.4090909090909091,9,0.4090909090909091,12,9,0,6,0
-13.50,2,0,10,0.45454545454545453,12,0.5454545454545454,17,5,5,-3,0
-1.20,0,0,13,0.5652173913043478,6,0.2608695652173913,10,3,1,-1,0
-10.70,2,0,9,0.47368421052631576,11,0.5789473684210527,15,6,4,-2,0
-6.00,4,0,11,0.55,9,0.45,12,3,1,3,0
-10.10,4,0,10,0.5,11,0.55,16,6,5,-1,0
-6.10,4,0,12,0.5454545454545454,7,0.3181818181818182,8,3,0,4,0
-6.50,2,0,8,0.36363636363636365,11,0.5,14,5,5,-3,0
-1.80,2,0,7,0.3888888888888889,4,0.2222222222222222,4,4,0,2,0
-11.00,6,1,8,0.34782608695652173,12,0.5217391304347826,16,7,2,4,0
-8.50,0,0,13,0.5909090909090909,7,0.3181818181818182,10,4,4,-4,0
-13.80,4,0,9,0.391304347826087,10,0.43478260869565216,10,6,0,4,0
-5.60,5,0,12,0.5454545454545454,5,0.22727272727272727,5,5,0,5,0
-9.40,4,0,10,0.45454545454545453,10,0.45454545454545453,12,5,2,2,0
-9.00,2,0,15,0.6521739130434783,13,0.5652173913043478,16,5,5,-3,0
-5.10,3,0,13,0.5909090909090909,11,0.5,12,7,3,0,0
-6.20,0,0,13,0.5909090909090909,4,0.18181818181818182,4,4,4,-4,0
-3.30,0,0,12,0.5217391304347826,6,0.2608695652173913,9,3,3,-3,0
-10.50,1,0,12,0.5217391304347826,11,0.4782608695652174,16,6,4,-3,0
-7.90,2,0,12,0.5217391304347826,11,0.4782608695652174,16,7,3,-1,0
-11.70,4,0,11,0.4782608695652174,12,0.5217391304347826,13,7,4,0,0
-17.10,2,0,11,0.4782608695652174,12,0.5217391304347826,14,5,3,-1,0
-7.90,5,0,11,0.5,11,0.5,11,6,0,5,0
-3.00,0,0,8,0.36363636363636365,5,0.22727272727272727,6,3,1,-1,0
-3.10,2,0,13,0.5909090909090909,5,0.22727272727272727,5,5,0,2,0
-22.00,4,0,10,0.45454545454545453,14,0.6363636363636364,18,14,2,2,0
-6.10,0,0,13,0.5909090909090909,6,0.2727272727272727,6,6,5,-5,0
-16.30,6,1,12,0.5454545454545454,16,0.7272727272727273,17,8,5,1,0
-23.50,4,0,7,0.3333333333333333,16,0.7619047619047619,18,5,5,-1,0
-13.00,2,0,10,0.45454545454545453,10,0.45454545454545453,14,5,3,-1,0
-10.40,4,0,7,0.3888888888888889,7,0.3888888888888889,13,4,3,1,0
-9.50,5,0,7,0.3333333333333333,9,0.42857142857142855,9,5,0,5,0
-7.90,0,0,9,0.4090909090909091,10,0.45454545454545453,14,4,4,-4,0
-12.30,0,0,10,0.45454545454545453,8,0.36363636363636365,9,8,6,-6,0
-12.10,6,1,7,0.3181818181818182,15,0.6818181818181818,37,7,3,3,0
-13.80,2,0,12,0.5714285714285714,12,0.5714285714285714,14,5,4,-2,0
-8.00,1,0,11,0.5,10,0.45454545454545453,14,4,4,-3,0
-12.60,4,0,7,0.35,14,0.7,19,5,5,-1,0
-8.90,3,0,9,0.4090909090909091,11,0.5,13,8,7,-4,0
-10.00,0,0,8,0.36363636363636365,5,0.22727272727272727,5,5,0,0,0
-12.90,6,1,12,0.5454545454545454,16,0.7272727272727273,19,6,5,1,0
-3.50,0,0,12,0.5454545454545454,9,0.4090909090909091,11,4,4,-4,0
-10.40,0,0,10,0.45454545454545453,9,0.4090909090909091,15,5,3,-3,0
-2.70,4,0,13,0.5909090909090909,10,0.45454545454545453,12,4,2,2,0
-7.90,0,0,12,0.5217391304347826,8,0.34782608695652173,14,5,3,-3,0
-4.00,0,0,13,0.5909090909090909,4,0.18181818181818182,4,4,4,-4,0
-11.00,5,0,8,0.36363636363636365,6,0.2727272727272727,6,6,0,5,0
-13.10,4,0,3,0.15789473684210525,11,0.5789473684210527,16,5,6,-2,0
-10.70,5,0,11,0.5,11,0.5,14,5,0,5,0
-7.70,1,0,10,0.45454545454545453,9,0.4090909090909091,11,4,2,-1,0
-7.80,3,0,7,0.3333333333333333,10,0.47619047619047616,15,4,4,-1,0
-13.70,2,0,10,0.45454545454545453,12,0.5454545454545454,16,7,5,-3,0
-5.70,0,0,12,0.5454545454545454,9,0.4090909090909091,14,7,7,-7,0
-6.40,5,0,12,0.5714285714285714,5,0.23809523809523808,5,5,0,5,0
-8.40,0,0,13,0.5909090909090909,7,0.3181818181818182,7,4,5,-5,0
-10.80,4,0,11,0.5,12,0.5454545454545454,13,5,0,4,0
-8.80,4,0,11,0.5238095238095238,14,0.6666666666666666,15,7,5,-1,0
-11.20,3,0,11,0.5238095238095238,10,0.47619047619047616,11,4,2,1,0
-5.70,2,0,13,0.5909090909090909,12,0.5454545454545454,16,5,6,-4,0
-8.60,0,0,8,0.36363636363636365,4,0.18181818181818182,4,4,4,-4,0
-13.70,5,0,7,0.3333333333333333,10,0.47619047619047616,12,7,0,5,0
-4.70,4,0,10,0.45454545454545453,5,0.22727272727272727,6,3,0,4,0
-12.10,4,0,9,0.391304347826087,14,0.6086956521739131,22,4,5,-1,0
-9.60,0,0,9,0.391304347826087,10,0.43478260869565216,11,5,3,-3,0
-7.60,0,0,13,0.5909090909090909,8,0.36363636363636365,15,4,4,-4,0
-15.80,4,0,12,0.5217391304347826,13,0.5652173913043478,21,9,2,2,0
-5.50,3,0,14,0.6086956521739131,11,0.4782608695652174,18,4,2,1,0
-11.00,1,0,12,0.5217391304347826,8,0.34782608695652173,13,6,3,-2,0
-5.80,0,0,10,0.45454545454545453,6,0.2727272727272727,7,6,6,-6,0
-6.80,5,0,8,0.36363636363636365,10,0.45454545454545453,16,5,1,4,0
-8.20,2,0,12,0.5714285714285714,7,0.3333333333333333,12,4,3,-1,0
-5.20,0,0,10,0.45454545454545453,3,0.13636363636363635,3,3,3,-3,0
-4.10,0,0,10,0.47619047619047616,9,0.42857142857142855,13,6,3,-3,0
-6.10,4,0,13,0.5909090909090909,11,0.5,16,4,1,3,0
-15.00,4,0,10,0.45454545454545453,12,0.5454545454545454,17,6,1,3,0
-10.20,2,0,8,0.38095238095238093,8,0.38095238095238093,12,5,1,1,0
-17.00,6,1,11,0.5,18,0.8181818181818182,24,18,3,3,0
-11.70,4,0,9,0.391304347826087,17,0.7391304347826086,21,4,6,-2,0
-6.00,0,0,12,0.5454545454545454,7,0.3181818181818182,8,5,2,-2,0
-8.80,3,0,10,0.45454545454545453,13,0.5909090909090909,19,6,6,-3,0
-10.40,4,0,12,0.5217391304347826,9,0.391304347826087,10,9,0,4,0
-8.50,4,0,13,0.5909090909090909,6,0.2727272727272727,6,6,0,4,0
-9.90,5,0,13,0.5909090909090909,15,0.6818181818181818,21,7,5,0,0
-9.80,3,0,11,0.5,13,0.5909090909090909,14,5,6,-3,0
-5.50,0,0,14,0.6666666666666666,7,0.3333333333333333,9,4,6,-6,0
-11.60,4,0,9,0.391304347826087,9,0.391304347826087,11,7,0,4,0
-10.90,3,0,12,0.5454545454545454,13,0.5909090909090909,17,5,4,-1,0
-13.60,3,0,6,0.3157894736842105,11,0.5789473684210527,13,5,5,-2,0
-8.20,4,0,12,0.5714285714285714,13,0.6190476190476191,16,6,6,-2,0
-13.10,4,0,11,0.5,15,0.6818181818181818,20,4,6,-2,0
-9.90,6,1,9,0.4090909090909091,11,0.5,22,8,0,6,0
-12.00,2,0,8,0.38095238095238093,10,0.47619047619047616,15,4,1,1,0
-12.00,6,1,9,0.4090909090909091,13,0.5909090909090909,20,8,2,4,0
-7.80,2,0,10,0.45454545454545453,7,0.3181818181818182,9,5,2,0,0
-9.80,2,0,9,0.4090909090909091,9,0.4090909090909091,10,6,0,2,0
-13.30,3,0,9,0.4090909090909091,14,0.6363636363636364,21,4,3,0,0
-3.90,1,0,11,0.5,4,0.18181818181818182,4,4,0,1,0
-2.10,0,0,12,0.5454545454545454,4,0.18181818181818182,4,4,0,0,0
-9.10,3,0,6,0.3,7,0.35,8,4,0,3,0
-10.30,2,0,12,0.5714285714285714,10,0.47619047619047616,11,10,1,1,0
-2.70,0,0,12,0.5454545454545454,5,0.22727272727272727,6,3,3,-3,0
-14.60,5,0,12,0.5454545454545454,16,0.7272727272727273,22,4,4,1,0
-8.50,5,0,12,0.5217391304347826,10,0.43478260869565216,12,7,0,5,0
-9.90,3,0,9,0.45,11,0.55,17,4,6,-3,0
-2.00,0,0,7,0.35,4,0.2,4,4,0,0,0
-11.30,5,0,13,0.5909090909090909,12,0.5454545454545454,17,6,1,4,0
-6.10,0,0,11,0.5,6,0.2727272727272727,8,4,2,-2,0
-7.80,0,0,8,0.42105263157894735,6,0.3157894736842105,7,4,4,-4,0
-4.10,5,0,7,0.3888888888888889,6,0.3333333333333333,7,4,0,5,0
-8.10,4,0,7,0.3888888888888889,9,0.5,13,6,3,1,0
-9.80,5,0,13,0.5909090909090909,12,0.5454545454545454,14,7,5,0,0
-2.50,5,0,13,0.5909090909090909,11,0.5,19,6,4,1,0
-6.90,4,0,6,0.3,6,0.3,7,6,0,4,0
-8.80,2,0,12,0.5454545454545454,16,0.7272727272727273,22,11,6,-4,0
-18.20,6,1,13,0.5909090909090909,16,0.7272727272727273,20,11,5,1,0
-6.50,4,0,6,0.3333333333333333,8,0.4444444444444444,9,5,0,4,0
-14.90,0,0,12,0.5454545454545454,11,0.5,12,11,5,-5,0
-6.20,4,0,12,0.5217391304347826,10,0.43478260869565216,12,5,3,1,0
-11.00,4,0,11,0.5789473684210527,10,0.5263157894736842,14,6,4,0,0
-10.90,0,0,11,0.5238095238095238,6,0.2857142857142857,6,6,0,0,0
-4.90,0,0,11,0.5238095238095238,6,0.2857142857142857,9,3,1,-1,0
-9.40,0,0,11,0.5238095238095238,5,0.23809523809523808,5,5,0,0,0
-15.50,6,1,11,0.5238095238095238,16,0.7619047619047619,19,6,6,0,0
-9.40,3,0,11,0.5238095238095238,11,0.5238095238095238,13,6,3,0,0
-4.10,0,0,11,0.5238095238095238,4,0.19047619047619047,4,4,3,-3,0
-4.40,0,0,11,0.5238095238095238,5,0.23809523809523808,5,5,2,-2,0
-6.10,0,0,11,0.5238095238095238,8,0.38095238095238093,12,4,5,-5,0
-13.80,6,1,11,0.5238095238095238,12,0.5714285714285714,18,6,0,6,0
-8.00,3,0,11,0.5238095238095238,13,0.6190476190476191,19,4,5,-2,0
-4.20,5,0,11,0.5238095238095238,9,0.42857142857142855,14,5,4,1,0
-10.90,1,0,11,0.5238095238095238,10,0.47619047619047616,11,10,2,-1,0
-6.80,2,0,10,0.5555555555555556,9,0.5,11,4,4,-2,0
-8.40,3,0,13,0.5652173913043478,12,0.5217391304347826,19,7,4,-1,0
-12.10,0,0,13,0.5652173913043478,9,0.391304347826087,9,9,7,-7,0
-7.40,1,0,13,0.5909090909090909,12,0.5454545454545454,15,5,5,-4,0
-12.00,5,0,7,0.3333333333333333,12,0.5714285714285714,16,9,0,5,0
-14.10,3,0,11,0.4782608695652174,14,0.6086956521739131,25,7,3,0,0
-2.90,5,0,10,0.45454545454545453,5,0.22727272727272727,5,5,0,5,0
-7.70,3,0,7,0.35,10,0.5,19,4,5,-2,0
-2.70,0,0,14,0.6363636363636364,6,0.2727272727272727,6,6,1,-1,0
-13.10,0,0,12,0.5454545454545454,12,0.5454545454545454,15,4,6,-6,0
-12.70,5,0,10,0.45454545454545453,15,0.6818181818181818,19,5,3,2,0
-16.40,3,0,9,0.4090909090909091,15,0.6818181818181818,23,10,4,-1,0
-6.80,5,0,12,0.5217391304347826,11,0.4782608695652174,15,5,0,5,0
-13.30,4,0,7,0.3333333333333333,12,0.5714285714285714,18,5,2,2,0
-13.10,3,0,10,0.43478260869565216,10,0.43478260869565216,12,7,0,3,0
-15.30,0,0,10,0.45454545454545453,13,0.5909090909090909,14,7,6,-6,0
-7.10,2,0,12,0.5454545454545454,8,0.36363636363636365,11,5,2,0,0
-1.70,0,0,9,0.4090909090909091,3,0.13636363636363635,3,3,3,-3,0
-12.60,5,0,8,0.34782608695652173,11,0.4782608695652174,13,7,0,5,0
-6.20,0,0,9,0.4090909090909091,8,0.36363636363636365,10,4,4,-4,0
-5.70,4,0,9,0.391304347826087,8,0.34782608695652173,9,4,0,4,0
-12.40,5,0,9,0.45,11,0.55,13,5,1,4,0
-5.40,4,0,8,0.36363636363636365,9,0.4090909090909091,13,5,0,4,0
-9.80,0,0,12,0.5217391304347826,9,0.391304347826087,11,5,6,-6,0
-6.00,0,0,13,0.5909090909090909,7,0.3181818181818182,9,7,6,-6,0
-10.00,3,0,11,0.5789473684210527,9,0.47368421052631576,9,6,2,1,0
-5.70,1,0,11,0.5238095238095238,9,0.42857142857142855,11,4,4,-3,0
-8.70,0,0,9,0.42857142857142855,10,0.47619047619047616,12,7,5,-5,0
-9.80,4,0,15,0.6818181818181818,15,0.6818181818181818,19,5,5,-1,0
-20.40,5,0,8,0.38095238095238093,9,0.42857142857142855,11,6,0,5,0
